Gene,GSM94019,GSM94020,GSM94021,GSM94022,GSM94023,GSM94024,GSM94025,GSM94026,GSM94027,GSM94028,GSM94029,GSM94030,GSM94031,GSM94032,GSM94033,GSM94034,GSM94035,GSM94036,GSM94037,GSM94038,GSM94039,GSM94040,GSM94041,GSM94042,GSM94043,GSM94044,GSM94045,GSM94046,GSM94047,GSM94048,GSM94049,GSM94050,GSM94051,GSM94052,GSM94053,GSM94054,GSM94055,GSM94056,GSM94057,GSM94058,GSM94059,GSM94060,GSM94061,GSM94062,GSM94063,GSM94064,GSM94065,GSM94066,GSM94067,GSM94068,GSM94069,GSM94070,GSM94071,GSM94072,GSM94073,GSM94074,GSM94075,GSM94155,GSM94156,GSM94157,GSM94160,GSM94161,GSM94162,GSM94163,GSM94164,GSM94165,GSM94166,GSM94167,GSM94168,GSM94169,GSM94170,GSM94171,GSM94172,GSM94173,GSM94174,GSM94175,GSM94176,GSM94177,GSM94178,GSM98767,GSM98768,GSM98769,GSM98770,GSM98771,GSM98772,GSM98773,GSM98774,GSM98775,GSM98776,GSM98777,GSM98778,GSM98779,GSM98780,GSM98781,GSM98782,GSM98783,GSM98784
EIF2B1,6.44412,6.19583,6.66563,6.83995,7.01043,6.65424,6.60921,6.54858,6.69949,6.02177,6.82923,6.65488,6.01926,6.88227,6.32577,6.78246,6.02174,6.48945,6.82845,5.59682,5.44194,6.9565,7.01704,6.14001,6.15355,6.31494,6.72644,6.77458,6.34987,6.84289,6.65041,6.98326,6.31676,6.72913,5.59994,7.06484,6.88406,6.58634,6.30455,6.96566,6.98585,5.3377,6.92088,6.02487,6.30172,6.22917,7.00632,5.74709,6.94973,5.64821,6.74824,5.32453,6.84254,6.35728,6.68973,6.73322,7.24373,6.95133,5.78237,6.94206,7.0715,6.92462,6.7226,6.17412,7.15282,6.46125,7.06917,6.15685,6.85715,6.56087,6.79918,6.59583,6.62932,6.48056,6.64789,6.59642,7.08199,6.89749,6.06766,6.85964,6.99784,7.34107,6.932,6.43286,6.99432,6.60949,6.82326,7.16029,6.81198,6.24343,6.74002,7.07198,6.86976,6.51759,7.17417,7.05617,7.10019
CYB5B,3.80515,3.84525,4.06513,4.12671,4.12013,3.93229,4.0869,3.88966,4.00172,3.70378,4.08743,3.77074,3.69327,3.90821,3.75576,4.29565,3.65727,3.87088,3.90045,3.73483,3.61164,3.8475,4.24231,3.98574,3.67606,3.77722,3.81362,3.99745,3.87383,4.72527,3.77457,4.66647,3.99854,4.47293,3.98099,3.80491,4.55677,3.92819,3.89667,4.79014,4.51445,3.74838,4.46612,3.82979,4.00153,4.17792,4.0336,3.53159,4.04917,3.50846,3.7385,3.83407,4.34167,3.8114,3.72265,4.12387,4.50824,4.15756,3.85109,4.01246,4.05379,3.92318,4.10894,3.90952,4.15375,4.3324,4.12317,3.71736,3.97463,3.80564,3.96412,4.14574,4.04046,3.63145,3.76162,3.79096,3.83883,4.05729,3.68401,4.26668,4.07193,3.77509,4.19097,3.85895,3.90979,3.9151,4.41305,4.1119,4.00684,4.08989,4.21322,4.28211,4.23803,4.02821,4.25835,3.95627,4.3127
FXR1,6.97026,6.34768,7.63149,7.18452,7.47761,7.17288,8.28538,6.43134,7.71251,5.25793,6.91019,7.41304,6.48308,6.92045,6.61939,7.56222,6.8181,6.93152,7.89546,6.27676,6.35718,7.42354,8.10837,6.17914,7.09373,6.94146,7.91032,8.21888,7.51461,8.10972,7.85692,8.27783,7.27874,8.25178,4.90693,7.16844,8.22674,7.64125,6.27973,8.31494,7.61066,5.79352,8.08893,6.18232,7.76363,6.37392,7.62932,5.67497,7.74656,6.57107,7.84481,5.25052,7.96098,8.35863,7.43329,8.48178,8.45367,7.4268,5.4102,7.64101,7.64825,7.58668,7.54346,6.30168,8.16539,8.23289,7.69181,7.29769,8.21527,7.7836,7.25101,8.06693,7.97758,6.69529,7.68561,7.13668,7.438,7.93361,6.32754,7.82629,7.74752,7.43855,7.82177,6.78908,7.93088,7.49443,7.51326,7.70957,7.84763,7.4264,7.57899,8.07587,8.02432,7.53573,7.8524,7.66278,7.86164
CPSF1,6.92951,6.84234,6.38263,6.34806,7.11166,6.66256,6.28437,6.46222,6.70595,6.29087,6.63008,6.37649,6.2168,6.69449,6.93651,6.56947,6.4013,6.38455,6.62786,7.11629,6.75545,6.8664,6.84537,6.92968,6.70201,6.26921,6.25854,6.42633,6.5861,6.65721,6.46272,6.49836,6.55557,6.52292,5.91989,6.66576,6.56173,6.58221,5.60115,6.65704,6.39537,6.07134,6.62366,6.13367,6.69315,6.71016,6.57959,6.02791,6.91017,6.69648,6.41254,6.07064,6.50592,5.64645,6.31059,6.36009,6.43873,6.92522,6.14063,6.74597,6.57114,6.82479,6.98642,6.51306,6.70238,6.46877,6.52343,6.72938,6.64331,6.12336,6.67773,6.59769,6.197,6.22327,6.19784,6.84487,6.71856,6.92597,6.42086,6.75684,6.56845,7.25781,6.28781,6.98512,6.53009,6.21333,6.87987,6.72953,6.72275,7.05669,6.67767,6.83026,6.96937,6.56659,6.72275,7.17055,6.84326
CLPTM1,6.5727,5.74838,6.93558,6.76586,7.04065,6.66626,6.57883,6.68115,6.87399,5.56929,6.91184,6.71746,6.39133,6.89116,6.20119,6.792,5.89679,6.91785,7.47565,5.41734,6.26867,7.24827,7.10886,5.77567,6.38272,6.23795,7.30815,6.91813,6.5951,7.14569,7.31497,7.28823,7.22677,6.74003,6.34616,7.71983,7.20735,6.57043,5.99881,7.02813,7.18442,5.7019,7.42984,5.9075,6.15632,5.38265,7.31401,5.98591,7.79037,6.10288,7.26733,5.88453,6.99591,6.06682,6.01126,6.85225,6.87635,7.22777,5.73034,7.27842,7.22625,7.44316,7.33815,6.43364,7.06546,7.20433,7.10497,6.4603,6.96404,6.64839,7.37027,7.16876,6.96971,6.06239,6.0052,6.66385,6.88529,7.02781,6.1265,6.9072,7.01539,8.07338,7.06908,7.02119,7.28663,6.58318,7.27233,7.29857,7.06198,6.49102,7.20785,7.30355,6.96134,7.36755,7.2553,6.7984,7.93549
BST2,7.2956,7.79206,7.94406,7.21491,8.00988,6.66027,7.32671,7.76797,7.9199,6.89491,7.3794,7.66446,6.20834,7.11457,7.50493,7.52749,7.12667,6.97071,7.37737,6.87628,7.59644,6.18172,6.50552,8.22804,7.07562,7.00525,7.16797,7.98189,7.27993,7.25598,6.05303,7.24324,6.4472,8.54038,6.51744,7.2594,6.85859,8.42833,5.85194,6.78865,7.88402,7.00136,6.32809,8.72241,8.35377,6.69136,7.23674,6.32853,6.84483,7.90432,6.92782,6.29249,8.22289,6.84003,7.28831,6.68052,6.54925,8.19332,7.43863,8.3168,7.66123,7.0472,6.96814,7.39234,7.67226,7.14867,7.44262,7.04938,6.65246,6.96006,6.52423,7.08786,7.61904,6.53024,7.34642,7.26741,7.16246,7.65563,7.7116,9.33448,6.71191,7.64399,6.82745,7.43365,6.7199,6.94082,7.40491,7.25931,7.61694,7.7894,7.20059,7.32077,7.61452,8.44705,7.04378,6.47935,7.47136
IFNGR2,7.16721,7.23384,7.12585,6.95878,7.09864,7.28811,7.45364,7.83392,7.05419,6.96349,7.50699,6.59072,6.89224,7.57585,7.01084,7.14886,6.85476,7.52842,7.71564,7.019,7.09131,7.41635,7.17768,6.85261,6.80572,7.00635,7.67681,7.36179,7.01386,7.24693,7.33284,7.12062,7.3124,7.1539,6.81943,7.53165,7.25951,7.58075,7.09061,7.27315,7.81201,7.12369,7.22953,7.01055,7.07726,7.1343,7.49111,7.00869,7.40685,7.12909,7.42366,6.38183,7.10715,7.07231,7.3566,7.30568,7.22593,7.31197,6.46074,7.45263,7.35049,7.18043,7.25526,6.46219,7.43272,7.0716,7.50583,7.24997,7.51217,7.13959,7.3926,7.29937,7.15835,7.14632,7.18721,7.35521,7.43087,7.38313,7.25979,7.24368,7.44276,7.28235,7.29536,7.13145,7.15921,7.31104,7.31204,7.13951,7.20914,6.91096,7.40757,7.43969,7.57513,7.40693,7.31384,7.05818,7.52028
KDM3B,6.56147,5.94438,7.27039,6.86317,7.11139,6.63686,7.39246,6.23561,7.41776,6.17683,6.71371,6.93623,5.7951,6.71208,6.53672,6.8445,6.44674,7.13727,7.26549,5.55357,6.02521,7.05001,7.00887,5.84417,5.99153,6.39787,7.01227,7.22019,6.43121,7.56172,6.81918,7.64082,6.83017,7.21389,6.37264,7.02766,7.25158,6.85471,6.38084,7.51264,6.91557,5.973,7.45613,6.16349,6.7578,6.28332,7.30174,5.87819,7.11731,6.51113,7.42632,5.74238,7.1838,7.18561,6.73715,7.23043,7.58042,6.86121,5.87351,6.97984,7.0342,7.25457,6.65216,6.16044,7.49247,7.11689,7.17887,6.22898,6.8984,6.60191,7.05164,7.39742,7.04403,6.20902,7.15928,6.5373,6.99982,7.25946,6.62579,7.08824,7.24292,6.69143,7.30988,6.57911,7.41372,6.92843,7.32353,7.3824,7.04047,6.76215,7.2481,7.41752,7.32312,6.88441,7.36421,7.493,7.30241
TSTA3,7.28856,7.10187,7.15948,7.72089,7.09171,7.03094,7.13124,7.28032,7.28409,6.67776,7.24107,7.2469,7.86206,7.83324,7.61704,7.26633,7.18063,6.93876,7.15737,7.52319,7.02145,7.62232,7.74146,7.63456,7.51238,7.38157,7.47206,6.91475,7.09808,7.35891,7.66446,7.18472,7.59034,8.19575,6.84114,7.99153,7.49966,7.09479,6.44923,7.65547,7.48814,6.70357,6.93902,6.48123,6.97411,6.10027,6.8309,7.10037,7.95674,7.8606,7.05821,6.97171,7.40275,7.09167,6.9846,7.24614,7.06036,8.68919,6.76716,7.76031,7.73593,7.2939,7.34716,7.49316,7.44761,7.71559,7.93348,7.25756,7.19482,7.19209,7.74339,7.10199,7.58311,7.20379,6.7378,7.4885,7.58821,7.43109,6.72142,7.2836,6.67242,7.69066,7.21441,7.34155,7.22786,6.99517,7.65034,7.16103,7.22328,7.71845,7.41911,7.54955,7.58439,7.64428,8.02933,7.29606,7.86773
TNC,6.06732,6.27396,6.02269,6.09325,5.69306,7.4812,6.75551,6.68136,6.68227,5.71252,5.94611,5.96047,5.76498,6.63083,6.0206,5.66298,6.02369,6.48152,7.46005,6.4474,5.96682,6.50808,6.77444,5.97786,5.9542,6.22065,5.86917,6.60753,7.44204,6.87606,5.69838,8.28133,7.20462,7.20715,6.66573,6.86012,8.49957,7.26733,6.34073,7.49338,5.68638,6.05953,8.26902,6.21669,7.48492,6.69406,6.24286,5.92969,6.95386,6.42801,8.48297,5.86168,7.60271,7.07204,6.62199,7.05868,7.36042,7.93959,6.16336,7.60106,5.74092,6.8892,6.45225,5.98679,7.34662,6.89356,6.36179,5.81944,6.61129,6.26141,6.65298,6.23453,6.22825,6.54132,6.60472,6.62143,7.00854,6.54873,5.9466,6.7751,5.26976,7.65251,7.3454,6.43703,7.27037,6.66759,6.74817,7.36915,7.88948,6.38664,6.78189,6.96281,7.01385,6.15822,8.89888,6.76359,7.39861
SCARB2,4.28292,4.60683,5.12454,4.91678,4.51629,4.6633,4.5522,4.49879,5.43002,4.78582,5.44702,4.45406,4.30903,5.07728,4.32417,4.83841,4.38426,4.97651,6.05852,4.30197,4.52305,4.99182,4.28991,4.34757,4.6116,4.41391,5.59895,6.19937,4.12307,4.31259,4.50983,4.93484,4.48167,4.30932,4.57403,5.75984,5.23285,4.49581,5.16663,4.65602,5.26406,4.57204,5.27044,4.86084,4.06428,4.40275,4.80506,4.5088,5.85599,4.59545,5.34247,4.45669,4.95324,4.91495,4.44333,5.63661,5.41127,6.08142,5.04952,4.89008,4.98138,4.35654,4.21631,4.31159,4.91755,5.47798,4.67974,4.61722,4.52657,4.18722,4.77292,4.99785,5.2701,4.57426,4.50644,4.12557,4.73828,4.62176,4.41862,4.79021,5.18554,4.92379,5.98782,4.91077,5.07622,4.28545,4.44538,5.12581,4.4721,4.62638,4.78658,6.29258,4.80505,4.677,6.12575,5.09035,5.64661
JAK1,7.78162,6.27013,8.18553,7.85157,8.2027,7.93328,8.52396,7.34647,8.49665,5.89002,7.55027,8.38777,6.59037,7.87793,7.07712,8.17429,7.61088,7.81098,8.19622,6.0023,5.32393,8.11687,8.34034,5.91146,6.52829,6.70869,8.40139,8.34886,6.90751,8.28122,7.88716,8.48179,7.71759,8.67895,4.93002,8.22239,8.37436,7.79587,6.36464,7.91089,8.29363,5.43512,8.2772,5.29519,7.76358,5.29312,8.35647,5.32566,8.19367,5.42435,8.15147,5.61694,8.41836,8.34098,8.01537,8.59166,8.51216,8.18483,5.45062,8.20479,8.27741,7.96661,7.46992,6.17649,8.29447,8.26629,8.56601,6.60801,8.63927,7.77316,8.12321,8.25918,8.29886,6.92203,7.7627,7.21737,7.73666,8.311,6.00003,7.93156,8.18621,7.18107,7.99829,6.82211,8.12326,7.98508,8.20457,7.84864,8.14542,7.47319,7.93524,8.4597,8.40751,7.89722,8.51132,8.2867,8.37672
UBE2L6,7.49314,7.46178,8.3523,7.51609,8.42597,7.03642,7.76679,8.05088,8.1161,7.4459,8.10293,7.82073,7.46937,8.00338,7.72413,7.55892,8.32582,7.52332,8.0231,7.05004,7.5499,7.68687,7.99367,8.54978,7.66223,7.28566,8.15182,8.24162,7.61074,7.87545,7.78901,7.85012,8.08965,9.09191,7.90632,8.81341,7.34943,8.43207,6.96419,7.63748,9.01538,7.7599,7.74804,7.71587,8.0526,6.89806,7.96829,7.51946,7.63292,7.54091,7.46846,7.35732,8.97737,7.79465,7.93581,7.43625,7.76884,8.93316,7.71298,9.25216,8.62157,7.84993,7.75238,7.57155,8.01765,7.87708,8.77797,7.64739,7.79552,7.56071,7.92315,7.25448,8.12808,7.32136,8.00609,7.86887,7.87884,8.42426,7.99025,9.45125,7.94418,8.02621,7.84602,8.15676,7.97348,7.54784,7.63682,7.56792,8.29631,8.24317,7.776,7.77893,7.81491,8.36505,8.08024,7.95538,8.4165
KRT19,10.0749,10.0185,10.1997,10.8305,10.6626,10.4442,10.3284,10.7938,10.6862,8.28923,10.4849,10.5073,10.1602,10.3665,10.4035,10.6501,9.93649,10.1098,10.6292,9.91313,9.19816,10.807,10.8568,10.9406,10.9767,10.7958,10.4751,10.5517,10.5323,10.7909,10.4316,11.1781,10.2071,11.2132,7.79064,10.4588,10.8175,10.4816,8.29552,10.6857,10.6647,8.86096,10.5972,9.15619,10.5514,10.0438,10.5518,10.2971,11.2104,10.1428,10.5739,9.59309,10.4233,10.2776,10.4571,11.1746,10.7745,11.3759,8.68469,11.1305,10.4338,10.9026,10.8435,10.9506,10.4162,10.8121,10.5832,10.5482,10.6116,9.96533,10.5732,10.2274,10.738,9.48368,10.2822,11.2423,10.7155,10.8026,10.1542,10.6014,9.10599,11.0804,9.90207,10.9501,10.7534,10.0087,11.4036,10.6815,10.7223,10.8175,10.614,10.8669,10.6364,10.1753,11.3286,10.6628,11.2265
PACSIN2,9.20464,8.51818,8.80585,9.03428,9.29055,8.92348,8.90944,8.45705,9.06357,7.47023,8.89169,9.01138,8.93274,8.74163,8.96765,8.89996,8.58326,8.7065,8.96525,8.66692,8.37916,9.40317,9.14205,8.86313,8.89543,8.8697,9.22241,9.27693,9.09899,9.36875,9.06869,8.95978,9.10593,9.3811,7.08083,9.12141,9.29722,9.38545,6.5445,9.28655,9.18241,7.14948,8.89262,7.35048,9.02586,7.26896,9.20074,8.70894,9.23945,8.63537,8.90368,7.30955,9.19492,8.49428,9.05016,8.7589,9.45024,9.11026,7.77216,9.003,9.24542,9.37075,9.0519,9.28918,9.24012,9.23325,9.06007,9.0049,9.18013,9.07298,9.2195,9.38945,9.05345,8.85242,9.23814,9.53871,9.18159,9.55286,8.81992,9.38547,9.06382,9.62443,8.79319,9.27937,9.05669,9.02245,9.37794,9.1148,9.26865,9.07599,9.31003,9.70605,9.34352,8.71077,9.07679,9.19761,9.25803
COPS5,6.18337,5.30577,6.90071,6.24787,6.58866,6.30275,7.11678,6.16707,6.93964,3.95077,6.27466,6.70206,5.52964,6.73395,5.70661,6.57385,5.83562,6.32016,7.03157,5.34362,4.91712,7.06518,7.25468,5.88604,5.66326,6.01614,6.7579,7.13471,6.68987,7.26955,6.85036,7.46102,6.46654,7.7116,4.65745,6.67563,7.52263,6.78791,5.22033,7.52633,7.3725,4.74584,7.15693,4.72597,6.52145,6.08941,6.67662,5.27548,7.06674,5.57597,6.5416,5.05905,7.56603,7.22291,6.86812,7.33734,7.77712,7.15004,5.57929,6.86026,7.04619,7.01884,6.84402,5.682,6.98665,7.4022,7.35171,5.72257,7.47516,6.46287,6.9404,7.22001,7.40142,5.94683,6.73642,6.39983,6.27051,6.92046,5.82705,6.67111,6.55623,6.94887,6.70833,5.42976,6.6594,6.56656,6.94749,7.16585,6.5928,6.35014,6.58384,6.93226,6.67323,6.48135,7.2915,6.5946,7.50671
CNIH,7.45755,6.55347,8.53371,7.76646,7.77473,7.68398,8.59033,6.76074,7.8948,5.73403,7.70094,7.6578,6.57864,7.69981,6.66105,7.58613,7.13835,7.46013,8.01987,6.19477,5.64507,7.73665,8.39075,7.17734,7.39468,7.01742,8.01688,7.63984,8.12589,8.59808,7.39368,8.70604,7.52779,8.63685,5.40469,8.06413,8.81821,8.19396,6.33777,8.61705,8.96147,6.25675,8.56735,5.86536,7.77275,5.59364,8.19764,6.51687,8.31601,6.81581,7.95819,5.75231,9.00284,8.62186,7.83584,8.73603,9.02388,8.01775,5.36075,7.80858,8.20315,8.25189,7.81125,6.67161,8.14807,7.80165,8.29044,6.77428,8.27581,7.51841,8.05194,8.48363,8.25797,6.42514,8.09257,7.27116,7.2909,7.60817,6.93495,8.26002,8.1153,7.79017,7.57415,6.74083,7.75096,7.92746,7.7154,8.45423,7.74281,7.37367,7.56027,8.32157,8.09871,7.68479,8.89256,7.66272,8.69147
HSPG2,6.20689,6.70641,5.91914,6.1972,6.29265,5.84521,5.70048,6.37186,6.31508,6.54558,5.84666,5.95054,6.20834,5.89002,6.42897,6.3781,5.85308,6.26761,5.99988,6.97706,6.83918,6.22603,6.03222,6.13724,6.75657,6.65776,5.82136,5.80326,6.09091,6.06638,6.09818,5.79579,6.25801,5.9433,6.24094,6.15488,5.58553,5.96616,5.65857,5.82662,5.97868,6.40667,5.92014,6.64591,6.29712,5.60142,5.55574,5.87276,6.09781,6.18009,5.76841,5.96812,5.70296,5.17975,6.01183,5.50596,5.57676,6.10765,6.76587,6.41219,5.53916,6.09505,6.06193,6.62277,6.50665,6.0564,6.18855,6.23519,6.19724,6.1754,5.97495,6.09791,5.61256,6.49263,5.44091,6.35618,6.64178,6.24665,6.18581,5.9696,5.51384,6.72969,5.72428,6.8268,6.29652,6.30911,6.61296,5.93548,6.19454,6.39653,6.37336,6.00978,6.22809,6.44996,5.75187,6.34264,5.86851
ITGA6,3.49697,3.38653,3.46973,3.723,3.35542,4.09055,4.05642,3.88422,4.06024,3.59711,3.45987,3.43013,3.79512,4.05692,3.83726,3.52112,3.3365,3.51954,3.40884,3.48939,3.84131,3.79119,3.60923,3.86698,3.63473,3.88253,3.77718,3.71685,3.60657,3.75922,3.5281,4.07329,3.70014,4.18944,3.62363,4.3012,4.70613,4.19455,3.38211,3.80472,5.00151,3.55191,3.69905,3.62265,3.7277,3.52954,3.79777,3.5738,4.09033,3.5096,3.88791,3.56914,4.47045,3.90307,3.93488,3.93474,4.34369,4.09688,3.46912,4.0796,3.95293,4.32307,3.68653,3.81115,3.73766,4.19463,3.99276,3.55458,3.83114,3.65559,3.943,3.72305,3.92058,3.83457,3.71377,3.84666,3.63726,3.79472,3.57082,4.43429,3.39887,3.73163,3.54149,3.64993,3.9694,3.72123,4.18011,4.30041,3.57488,3.44238,3.73457,3.91984,3.82275,3.6909,4.43687,3.8644,4.301
ARL1,6.47864,5.06941,7.45757,7.15411,6.3458,6.58809,7.7323,6.26211,7.45304,5.2164,6.65289,6.70772,6.05568,7.41442,5.98617,6.43527,5.45932,6.51238,7.39235,5.14199,4.76333,7.60206,7.03578,6.25188,6.12775,6.27251,7.49093,7.65863,6.76503,7.34746,7.12771,7.54674,7.36601,7.89506,6.10309,8.15471,7.85937,6.9321,5.97668,8.02949,8.06511,5.34236,7.49241,5.61107,6.10152,4.83985,7.43368,5.79868,7.98164,6.00428,7.27706,6.41519,7.81416,7.35442,6.98258,7.52822,7.74052,8.12993,6.22522,7.47963,8.21976,7.28805,7.02368,6.23814,7.39442,7.83534,7.75719,6.31007,7.5355,6.97184,7.76908,7.39911,7.81901,6.12404,6.68854,5.93732,7.00796,7.05421,6.15463,7.19379,6.80251,6.94361,7.9952,5.79293,7.02364,7.11766,6.81906,7.43309,6.72121,6.5787,7.07597,7.67012,7.38673,6.84793,8.06112,7.10131,8.15184
ACSL3,6.66022,5.71489,7.25724,7.46451,6.72988,7.22174,7.03673,5.83323,7.49151,4.85451,7.32263,6.69403,6.16151,7.80914,6.25167,6.78668,5.89433,6.12598,7.25604,6.20274,5.36769,6.9715,7.39061,7.25055,6.2851,6.29528,7.16815,7.25963,6.40147,7.30681,6.65,7.76799,7.55058,8.24357,4.7244,7.69901,7.98442,7.69534,5.66292,7.55868,8.4159,5.91821,7.48829,5.05032,6.69349,5.65746,7.46072,6.50906,8.00007,6.88522,7.36883,5.2978,8.51163,7.21476,7.18259,7.26544,7.62297,8.45797,4.06875,7.5424,8.3161,7.66355,7.12061,6.69795,7.53105,7.18804,7.60507,6.01909,6.81233,6.77595,7.78533,7.20388,7.66983,6.76103,6.93485,6.37932,6.87075,7.46712,5.60479,7.49742,7.00756,6.85437,6.87806,5.90658,7.30985,6.85776,6.70139,7.58692,6.72415,6.9571,6.95489,7.67265,7.44079,7.08535,7.6893,6.97993,8.44399
SMC4,5.456,4.83122,6.18694,5.40932,5.84488,5.24709,5.61203,5.4787,5.69949,5.5478,5.85921,5.43176,5.16,5.5259,4.97662,5.6022,5.18973,5.52612,5.70942,5.22241,5.18663,5.74222,5.761,5.68672,5.04456,4.83095,5.74185,5.71702,5.22011,6.25546,5.6176,6.78713,5.68933,6.2692,5.22271,6.4773,6.40618,6.24073,5.00127,5.9715,5.81841,4.85035,6.22343,5.47448,5.31049,5.26451,5.72765,5.09706,6.3601,5.09954,5.89469,5.03628,6.50274,5.88839,5.90922,6.08239,7.2396,7.72605,4.83753,6.68471,5.95324,5.73579,5.41043,5.0229,6.16565,6.20215,6.31618,5.1306,5.64011,5.39001,5.79965,6.11196,5.90141,4.8399,5.58791,5.37902,5.78664,6.00885,5.30041,6.20242,5.71355,5.61488,5.74135,4.94381,5.96173,5.58238,5.49811,5.94572,5.82043,5.44059,5.51297,5.99324,6.40686,6.08978,6.81141,6.08348,6.32397
RPS17,11.3671,11.5685,11.5466,11.7054,11.4836,12.0482,12.1144,11.4228,11.8496,10.2358,11.352,12.0779,11.5476,11.3624,11.2095,11.833,11.46,11.4633,11.8246,11.2873,10.9528,11.8988,12.1887,12.0259,12.0687,12.164,11.6064,11.8957,12.2195,12.2585,12.1763,12.257,11.3494,12.1522,9.50306,11.0302,12.239,11.916,10.5565,12.2152,11.4061,10.3329,12.1156,11.5048,12.0678,10.804,11.8051,11.5752,11.5953,11.3528,11.6329,10.4315,11.5321,11.7374,11.8336,12.1215,12.3274,11.3993,10.9749,11.4809,11.6667,11.7492,11.9388,11.7543,11.8292,11.8516,11.923,11.6825,11.894,11.9106,11.6189,12.0014,11.7257,11.1055,11.9791,11.9987,11.5981,11.3885,11.9952,11.4588,11.5144,11.8066,11.8601,11.4618,11.7017,11.3672,12.0759,11.8074,12.1863,11.7055,11.7229,11.8041,11.399,11.0086,12.0602,11.6141,11.6644
TIMP1,8.95361,8.34373,8.60621,9.83142,8.99871,9.43992,9.10727,8.32082,9.24205,7.569,8.69152,9.05997,9.33731,9.58013,9.3741,8.86232,8.84045,8.84873,8.80617,8.07568,8.63164,9.7052,8.84504,9.29132,9.07237,9.12627,9.48049,9.23556,8.72907,8.96267,9.63802,8.39608,9.39664,9.03455,6.92419,9.89611,9.81647,9.0146,7.53445,9.77562,9.89535,7.91769,8.48013,7.54312,8.05902,7.2581,9.11027,9.18666,10.1714,8.70885,9.24944,7.77601,9.01085,8.65618,9.06002,9.80779,9.53622,10.646,7.71858,9.60742,10.0795,9.44061,8.77222,9.24737,9.32157,9.26735,9.64596,8.52595,9.41078,8.61898,9.92941,8.64996,9.61644,9.2474,8.39137,9.5041,9.34448,9.39212,8.82876,9.11954,8.62035,9.63327,9.39725,8.64279,9.17395,8.91236,9.71742,9.87803,8.6567,9.37552,9.64988,9.8528,9.41805,9.06312,9.71126,8.72578,10.1727
GJA1,3.04494,3.11387,3.16042,3.17985,3.16165,3.28932,3.34209,3.18101,3.20601,3.04319,3.17332,3.22852,3.4287,3.1002,3.31647,3.30521,3.2315,3.1948,3.44418,2.9756,3.29786,3.32089,4.23415,3.10554,3.07218,3.45723,3.3832,3.48789,3.50879,3.4251,3.37734,3.21702,3.68876,3.48124,3.59922,3.04757,3.60535,5.77692,3.49149,3.58549,4.63555,3.43405,4.08319,4.39402,3.74802,3.52283,3.17194,3.42046,3.22494,3.35059,4.13957,3.73674,3.3366,3.37985,3.24583,3.39906,3.43842,3.29888,3.50038,3.16296,3.15869,3.53181,3.09923,3.23383,3.47175,3.1427,3.44894,3.01846,3.87806,3.45708,3.07834,3.32901,3.07251,3.12373,3.46943,3.15833,3.60838,3.22214,3.59503,4.80513,3.11375,3.0321,3.27169,3.39098,4.13472,3.65002,3.10892,3.43632,3.6414,3.20648,3.07557,3.38349,3.07473,3.30674,4.10087,3.28233,3.33894
MARCKS,7.19936,3.96568,8.62741,6.95548,7.67158,6.64214,8.05896,5.99297,7.53278,4.12051,7.10645,7.44898,5.63867,7.53091,6.11681,7.6211,6.44456,7.78509,7.7412,3.52616,3.10489,7.55685,7.90463,4.44213,5.8894,4.90802,7.73874,7.60153,7.29299,8.19564,7.25391,7.88925,7.16498,8.50239,4.49574,7.31961,8.11837,8.16446,5.70614,8.32423,8.00543,3.06926,8.28939,3.48891,7.09853,4.84241,8.01893,4.56873,7.95616,4.49857,8.07152,3.8423,8.16876,7.23763,7.37863,8.17449,8.40205,7.23347,4.22885,7.44862,7.47963,7.46655,6.75192,5.03561,7.94946,8.05587,8.03139,5.59776,7.73584,6.61791,7.43814,7.87477,7.9366,5.85932,7.58992,6.19244,7.22221,7.94416,4.2919,7.79867,8.27237,6.67577,7.84438,5.9165,7.554,7.19495,6.63356,7.58848,7.49527,6.62185,7.13947,7.84748,7.98422,7.13663,8.01411,7.7652,8.22777
USP14,7.19673,6.18226,7.53721,7.31725,7.09691,6.91714,7.26097,7.03107,7.30813,6.38826,7.3641,6.98445,6.35416,7.26334,6.57046,7.0814,6.94713,7.14632,7.55293,6.16094,6.85836,7.64156,7.60602,6.8567,6.79308,6.78546,7.79988,7.38856,6.92132,7.64995,7.23333,7.81158,7.49865,7.96594,6.40604,7.80171,8.1522,7.54013,6.89635,7.91384,7.78315,7.36747,7.67531,7.23277,6.93646,6.34541,7.48642,6.4117,7.7965,6.25264,6.94292,6.70281,7.83674,7.61345,6.84405,7.41446,7.67577,8.12569,6.51899,7.82211,7.959,7.44616,7.18068,6.97114,7.61677,8.02954,8.0469,6.66862,7.57099,6.87926,7.40921,7.71707,7.57976,6.72664,7.46752,6.52742,7.49855,7.67572,6.49827,7.50874,7.61037,7.40691,7.68123,6.97205,7.38883,7.00262,7.57438,7.79223,7.46632,7.17389,7.40871,8.02543,7.77257,7.24263,8.07483,7.32535,7.83888
